% Model,COMSOL_plot_Vext.mph
% Version,COMSOL 5.4.0.295
% Date,"Jul 16 2020, 15:23"
% Dimension,2
% Nodes,40401
% Expressions,1
% Description,Electric potential
% Length unit,m
% R,Z,V (V)
1.0900E-4,1.9300E-4,3.2337E-4
1.1000E-4,1.9300E-4,3.2245E-4
1.1100E-4,1.9300E-4,3.2153E-4
1.1200E-4,1.9300E-4,3.2061E-4
1.1300E-4,1.9300E-4,3.1969E-4
1.1400E-4,1.9300E-4,3.1877E-4
1.1500E-4,1.9300E-4,3.1785E-4
1.1600E-4,1.9300E-4,3.1692E-4
1.1700E-4,1.9300E-4,3.1599E-4
1.1800E-4,1.9300E-4,3.1506E-4
1.1900E-4,1.9300E-4,3.1413E-4
1.2000E-4,1.9300E-4,3.1320E-4
1.2100E-4,1.9300E-4,3.1227E-4
1.2200E-4,1.9300E-4,3.1134E-4
1.2300E-4,1.9300E-4,3.1041E-4
1.2400E-4,1.9300E-4,3.0947E-4
1.2500E-4,1.9300E-4,3.0854E-4
1.2600E-4,1.9300E-4,3.0760E-4
1.2700E-4,1.9300E-4,3.0666E-4
1.2800E-4,1.9300E-4,3.0573E-4
1.2900E-4,1.9300E-4,3.0479E-4
1.3000E-4,1.9300E-4,3.0385E-4
1.3100E-4,1.9300E-4,3.0291E-4
1.3200E-4,1.9300E-4,3.0197E-4
1.3300E-4,1.9300E-4,3.0104E-4
1.3400E-4,1.9300E-4,3.0010E-4
1.3500E-4,1.9300E-4,2.9916E-4
1.3600E-4,1.9300E-4,2.9823E-4
1.3700E-4,1.9300E-4,2.9729E-4
1.3800E-4,1.9300E-4,2.9636E-4
1.3900E-4,1.9300E-4,2.9542E-4
1.4000E-4,1.9300E-4,2.9449E-4
1.4100E-4,1.9300E-4,2.9356E-4
1.4200E-4,1.9300E-4,2.9262E-4
1.4300E-4,1.9300E-4,2.9169E-4
1.4400E-4,1.9300E-4,2.9076E-4
1.4500E-4,1.9300E-4,2.8983E-4
1.4600E-4,1.9300E-4,2.8890E-4
1.4700E-4,1.9300E-4,2.8797E-4
1.4800E-4,1.9300E-4,2.8705E-4
1.4900E-4,1.9300E-4,2.8612E-4
1.5000E-4,1.9300E-4,2.8519E-4
1.5100E-4,1.9300E-4,2.8427E-4
1.5200E-4,1.9300E-4,2.8334E-4
1.5300E-4,1.9300E-4,2.8242E-4
1.5400E-4,1.9300E-4,2.8150E-4
1.5500E-4,1.9300E-4,2.8058E-4
1.5600E-4,1.9300E-4,2.7966E-4
1.5700E-4,1.9300E-4,2.7874E-4
1.5800E-4,1.9300E-4,2.7783E-4
1.5900E-4,1.9300E-4,2.7692E-4
1.6000E-4,1.9300E-4,2.7601E-4
1.6100E-4,1.9300E-4,2.7510E-4
1.6200E-4,1.9300E-4,2.7419E-4
1.6300E-4,1.9300E-4,2.7328E-4
1.6400E-4,1.9300E-4,2.7238E-4
1.6500E-4,1.9300E-4,2.7148E-4
1.6600E-4,1.9300E-4,2.7058E-4
1.6700E-4,1.9300E-4,2.6968E-4
1.6800E-4,1.9300E-4,2.6879E-4
1.6900E-4,1.9300E-4,2.6790E-4
1.7000E-4,1.9300E-4,2.6701E-4
1.7100E-4,1.9300E-4,2.6612E-4
1.7200E-4,1.9300E-4,2.6523E-4
1.7300E-4,1.9300E-4,2.6434E-4
1.7400E-4,1.9300E-4,2.6346E-4
1.7500E-4,1.9300E-4,2.6258E-4
1.7600E-4,1.9300E-4,2.6170E-4
1.7700E-4,1.9300E-4,2.6082E-4
1.7800E-4,1.9300E-4,2.5995E-4
1.7900E-4,1.9300E-4,2.5907E-4
1.8000E-4,1.9300E-4,2.5820E-4
1.8100E-4,1.9300E-4,2.5733E-4
1.8200E-4,1.9300E-4,2.5646E-4
1.8300E-4,1.9300E-4,2.5560E-4
1.8400E-4,1.9300E-4,2.5474E-4
1.8500E-4,1.9300E-4,2.5388E-4
1.8600E-4,1.9300E-4,2.5302E-4
1.8700E-4,1.9300E-4,2.5217E-4
1.8800E-4,1.9300E-4,2.5132E-4
1.8900E-4,1.9300E-4,2.5047E-4
1.9000E-4,1.9300E-4,2.4963E-4
1.9100E-4,1.9300E-4,2.4879E-4
1.9200E-4,1.9300E-4,2.4795E-4
1.9300E-4,1.9300E-4,2.4712E-4
1.9400E-4,1.9300E-4,2.4629E-4
1.9500E-4,1.9300E-4,2.4546E-4
1.9600E-4,1.9300E-4,2.4463E-4
1.9700E-4,1.9300E-4,2.4380E-4
1.9800E-4,1.9300E-4,2.4297E-4
1.9900E-4,1.9300E-4,2.4215E-4
2.0000E-4,1.9300E-4,2.4133E-4
0.0000,1.9400E-4,3.8281E-4
1.0000E-6,1.9400E-4,3.8280E-4
2.0000E-6,1.9400E-4,3.8279E-4
3.0000E-6,1.9400E-4,3.8276E-4
4.0000E-6,1.9400E-4,3.8272E-4
5.0000E-6,1.9400E-4,3.8266E-4
6.0000E-6,1.9400E-4,3.8259E-4
7.0000E-6,1.9400E-4,3.8251E-4
8.0000E-6,1.9400E-4,3.8241E-4
9.0000E-6,1.9400E-4,3.8230E-4
1.0000E-5,1.9400E-4,3.8218E-4
1.1000E-5,1.9400E-4,3.8205E-4
1.2000E-5,1.9400E-4,3.8191E-4
1.3000E-5,1.9400E-4,3.8176E-4
1.4000E-5,1.9400E-4,3.8158E-4
1.5000E-5,1.9400E-4,3.8140E-4
1.6000E-5,1.9400E-4,3.8120E-4
1.7000E-5,1.9400E-4,3.8099E-4
1.8000E-5,1.9400E-4,3.8077E-4
1.9000E-5,1.9400E-4,3.8053E-4
2.0000E-5,1.9400E-4,3.8029E-4
2.1000E-5,1.9400E-4,3.8003E-4
2.2000E-5,1.9400E-4,3.7977E-4
2.3000E-5,1.9400E-4,3.7949E-4
2.4000E-5,1.9400E-4,3.7919E-4
2.5000E-5,1.9400E-4,3.7889E-4
2.6000E-5,1.9400E-4,3.7857E-4
2.7000E-5,1.9400E-4,3.7824E-4
2.8000E-5,1.9400E-4,3.7790E-4
2.9000E-5,1.9400E-4,3.7755E-4
3.0000E-5,1.9400E-4,3.7719E-4
3.1000E-5,1.9400E-4,3.7681E-4
3.2000E-5,1.9400E-4,3.7643E-4
3.3000E-5,1.9400E-4,3.7603E-4
3.4000E-5,1.9400E-4,3.7562E-4
3.5000E-5,1.9400E-4,3.7520E-4
3.6000E-5,1.9400E-4,3.7477E-4
3.7000E-5,1.9400E-4,3.7433E-4
3.8000E-5,1.9400E-4,3.7388E-4
3.9000E-5,1.9400E-4,3.7342E-4
4.0000E-5,1.9400E-4,3.7295E-4
4.1000E-5,1.9400E-4,3.7247E-4
4.2000E-5,1.9400E-4,3.7197E-4
4.3000E-5,1.9400E-4,3.7147E-4
4.4000E-5,1.9400E-4,3.7096E-4
4.5000E-5,1.9400E-4,3.7044E-4
4.6000E-5,1.9400E-4,3.6991E-4
4.7000E-5,1.9400E-4,3.6937E-4
4.8000E-5,1.9400E-4,3.6882E-4
4.9000E-5,1.9400E-4,3.6825E-4
5.0000E-5,1.9400E-4,3.6768E-4
5.1000E-5,1.9400E-4,3.6709E-4
5.2000E-5,1.9400E-4,3.6650E-4
5.3000E-5,1.9400E-4,3.6590E-4
5.4000E-5,1.9400E-4,3.6529E-4
5.5000E-5,1.9400E-4,3.6467E-4
5.6000E-5,1.9400E-4,3.6404E-4
5.7000E-5,1.9400E-4,3.6341E-4
5.8000E-5,1.9400E-4,3.6277E-4
5.9000E-5,1.9400E-4,3.6212E-4
6.0000E-5,1.9400E-4,3.6147E-4
6.1000E-5,1.9400E-4,3.6080E-4
6.2000E-5,1.9400E-4,3.6013E-4
6.3000E-5,1.9400E-4,3.5945E-4
6.4000E-5,1.9400E-4,3.5876E-4
6.5000E-5,1.9400E-4,3.5807E-4
6.6000E-5,1.9400E-4,3.5737E-4
6.7000E-5,1.9400E-4,3.5666E-4
6.8000E-5,1.9400E-4,3.5594E-4
6.9000E-5,1.9400E-4,3.5521E-4
7.0000E-5,1.9400E-4,3.5448E-4
7.1000E-5,1.9400E-4,3.5374E-4
7.2000E-5,1.9400E-4,3.5299E-4
7.3000E-5,1.9400E-4,3.5223E-4
7.4000E-5,1.9400E-4,3.5147E-4
7.5000E-5,1.9400E-4,3.5071E-4
7.6000E-5,1.9400E-4,3.4994E-4
7.7000E-5,1.9400E-4,3.4917E-4
7.8000E-5,1.9400E-4,3.4838E-4
7.9000E-5,1.9400E-4,3.4760E-4
8.0000E-5,1.9400E-4,3.4681E-4
8.1000E-5,1.9400E-4,3.4601E-4
8.2000E-5,1.9400E-4,3.4521E-4
8.3000E-5,1.9400E-4,3.4440E-4
8.4000E-5,1.9400E-4,3.4358E-4
8.5000E-5,1.9400E-4,3.4277E-4
8.6000E-5,1.9400E-4,3.4194E-4
8.7000E-5,1.9400E-4,3.4111E-4
8.8000E-5,1.9400E-4,3.4027E-4
8.9000E-5,1.9400E-4,3.3943E-4
9.0000E-5,1.9400E-4,3.3858E-4
9.1000E-5,1.9400E-4,3.3773E-4
9.2000E-5,1.9400E-4,3.3688E-4
9.3000E-5,1.9400E-4,3.3602E-4
9.4000E-5,1.9400E-4,3.3516E-4
9.5000E-5,1.9400E-4,3.3430E-4
9.6000E-5,1.9400E-4,3.3343E-4
9.7000E-5,1.9400E-4,3.3256E-4
9.8000E-5,1.9400E-4,3.3169E-4
9.9000E-5,1.9400E-4,3.3081E-4
1.0000E-4,1.9400E-4,3.2993E-4
1.0100E-4,1.9400E-4,3.2905E-4
1.0200E-4,1.9400E-4,3.2816E-4
1.0300E-4,1.9400E-4,3.2727E-4
1.0400E-4,1.9400E-4,3.2638E-4
1.0500E-4,1.9400E-4,3.2548E-4
1.0600E-4,1.9400E-4,3.2459E-4
1.0700E-4,1.9400E-4,3.2369E-4
1.0800E-4,1.9400E-4,3.2279E-4
1.0900E-4,1.9400E-4,3.2189E-4
1.1000E-4,1.9400E-4,3.2098E-4
1.1100E-4,1.9400E-4,3.2008E-4
1.1200E-4,1.9400E-4,3.1917E-4
1.1300E-4,1.9400E-4,3.1826E-4
1.1400E-4,1.9400E-4,3.1735E-4
1.1500E-4,1.9400E-4,3.1644E-4
1.1600E-4,1.9400E-4,3.1552E-4
1.1700E-4,1.9400E-4,3.1460E-4
1.1800E-4,1.9400E-4,3.1368E-4
1.1900E-4,1.9400E-4,3.1276E-4
1.2000E-4,1.9400E-4,3.1184E-4
1.2100E-4,1.9400E-4,3.1092E-4
1.2200E-4,1.9400E-4,3.1000E-4
1.2300E-4,1.9400E-4,3.0908E-4
1.2400E-4,1.9400E-4,3.0815E-4
1.2500E-4,1.9400E-4,3.0723E-4
1.2600E-4,1.9400E-4,3.0630E-4
1.2700E-4,1.9400E-4,3.0538E-4
1.2800E-4,1.9400E-4,3.0445E-4
1.2900E-4,1.9400E-4,3.0352E-4
1.3000E-4,1.9400E-4,3.0260E-4
1.3100E-4,1.9400E-4,3.0167E-4
1.3200E-4,1.9400E-4,3.0074E-4
1.3300E-4,1.9400E-4,2.9981E-4
1.3400E-4,1.9400E-4,2.9889E-4
1.3500E-4,1.9400E-4,2.9796E-4
1.3600E-4,1.9400E-4,2.9703E-4
1.3700E-4,1.9400E-4,2.9611E-4
1.3800E-4,1.9400E-4,2.9518E-4
1.3900E-4,1.9400E-4,2.9426E-4
1.4000E-4,1.9400E-4,2.9334E-4
1.4100E-4,1.9400E-4,2.9241E-4
1.4200E-4,1.9400E-4,2.9149E-4
1.4300E-4,1.9400E-4,2.9057E-4
1.4400E-4,1.9400E-4,2.8965E-4
1.4500E-4,1.9400E-4,2.8873E-4
1.4600E-4,1.9400E-4,2.8781E-4
1.4700E-4,1.9400E-4,2.8689E-4
1.4800E-4,1.9400E-4,2.8597E-4
1.4900E-4,1.9400E-4,2.8505E-4
1.5000E-4,1.9400E-4,2.8413E-4
1.5100E-4,1.9400E-4,2.8322E-4
1.5200E-4,1.9400E-4,2.8230E-4
1.5300E-4,1.9400E-4,2.8139E-4
1.5400E-4,1.9400E-4,2.8048E-4
1.5500E-4,1.9400E-4,2.7956E-4
1.5600E-4,1.9400E-4,2.7865E-4
1.5700E-4,1.9400E-4,2.7775E-4
1.5800E-4,1.9400E-4,2.7684E-4
1.5900E-4,1.9400E-4,2.7594E-4
1.6000E-4,1.9400E-4,2.7504E-4
1.6100E-4,1.9400E-4,2.7414E-4
1.6200E-4,1.9400E-4,2.7324E-4
1.6300E-4,1.9400E-4,2.7234E-4
1.6400E-4,1.9400E-4,2.7145E-4
1.6500E-4,1.9400E-4,2.7055E-4
1.6600E-4,1.9400E-4,2.6966E-4
1.6700E-4,1.9400E-4,2.6877E-4
1.6800E-4,1.9400E-4,2.6789E-4
1.6900E-4,1.9400E-4,2.6700E-4
1.7000E-4,1.9400E-4,2.6612E-4
1.7100E-4,1.9400E-4,2.6524E-4
1.7200E-4,1.9400E-4,2.6436E-4
1.7300E-4,1.9400E-4,2.6348E-4
1.7400E-4,1.9400E-4,2.6261E-4
1.7500E-4,1.9400E-4,2.6173E-4
1.7600E-4,1.9400E-4,2.6086E-4
1.7700E-4,1.9400E-4,2.5999E-4
1.7800E-4,1.9400E-4,2.5912E-4
1.7900E-4,1.9400E-4,2.5825E-4
1.8000E-4,1.9400E-4,2.5739E-4
1.8100E-4,1.9400E-4,2.5653E-4
1.8200E-4,1.9400E-4,2.5567E-4
1.8300E-4,1.9400E-4,2.5481E-4
1.8400E-4,1.9400E-4,2.5395E-4
1.8500E-4,1.9400E-4,2.5310E-4
1.8600E-4,1.9400E-4,2.5226E-4
1.8700E-4,1.9400E-4,2.5141E-4
1.8800E-4,1.9400E-4,2.5057E-4
1.8900E-4,1.9400E-4,2.4973E-4
1.9000E-4,1.9400E-4,2.4890E-4
1.9100E-4,1.9400E-4,2.4806E-4
1.9200E-4,1.9400E-4,2.4723E-4
1.9300E-4,1.9400E-4,2.4640E-4
1.9400E-4,1.9400E-4,2.4558E-4
1.9500E-4,1.9400E-4,2.4475E-4
1.9600E-4,1.9400E-4,2.4393E-4
1.9700E-4,1.9400E-4,2.4311E-4
1.9800E-4,1.9400E-4,2.4229E-4
1.9900E-4,1.9400E-4,2.4147E-4
2.0000E-4,1.9400E-4,2.4066E-4
0.0000,1.9500E-4,3.8050E-4
1.0000E-6,1.9500E-4,3.8050E-4
2.0000E-6,1.9500E-4,3.8048E-4
3.0000E-6,1.9500E-4,3.8045E-4
4.0000E-6,1.9500E-4,3.8041E-4
5.0000E-6,1.9500E-4,3.8035E-4
6.0000E-6,1.9500E-4,3.8028E-4
7.0000E-6,1.9500E-4,3.8020E-4
8.0000E-6,1.9500E-4,3.8011E-4
9.0000E-6,1.9500E-4,3.8000E-4
1.0000E-5,1.9500E-4,3.7988E-4
1.1000E-5,1.9500E-4,3.7975E-4
1.2000E-5,1.9500E-4,3.7961E-4
1.3000E-5,1.9500E-4,3.7946E-4
1.4000E-5,1.9500E-4,3.7929E-4
1.5000E-5,1.9500E-4,3.7911E-4
1.6000E-5,1.9500E-4,3.7892E-4
1.7000E-5,1.9500E-4,3.7871E-4
1.8000E-5,1.9500E-4,3.7849E-4
1.9000E-5,1.9500E-4,3.7826E-4
2.0000E-5,1.9500E-4,3.7802E-4
2.1000E-5,1.9500E-4,3.7777E-4
2.2000E-5,1.9500E-4,3.7751E-4
2.3000E-5,1.9500E-4,3.7723E-4
2.4000E-5,1.9500E-4,3.7694E-4
2.5000E-5,1.9500E-4,3.7664E-4
2.6000E-5,1.9500E-4,3.7633E-4
2.7000E-5,1.9500E-4,3.7600E-4
2.8000E-5,1.9500E-4,3.7566E-4
2.9000E-5,1.9500E-4,3.7533E-4
3.0000E-5,1.9500E-4,3.7497E-4
3.1000E-5,1.9500E-4,3.7459E-4
3.2000E-5,1.9500E-4,3.7421E-4
3.3000E-5,1.9500E-4,3.7382E-4
3.4000E-5,1.9500E-4,3.7342E-4
3.5000E-5,1.9500E-4,3.7301E-4
3.6000E-5,1.9500E-4,3.7258E-4
3.7000E-5,1.9500E-4,3.7215E-4
3.8000E-5,1.9500E-4,3.7171E-4
3.9000E-5,1.9500E-4,3.7125E-4
4.0000E-5,1.9500E-4,3.7079E-4
4.1000E-5,1.9500E-4,3.7031E-4
4.2000E-5,1.9500E-4,3.6983E-4
4.3000E-5,1.9500E-4,3.6934E-4
4.4000E-5,1.9500E-4,3.6883E-4
4.5000E-5,1.9500E-4,3.6832E-4
4.6000E-5,1.9500E-4,3.6780E-4
4.7000E-5,1.9500E-4,3.6726E-4
4.8000E-5,1.9500E-4,3.6672E-4
4.9000E-5,1.9500E-4,3.6616E-4
5.0000E-5,1.9500E-4,3.6559E-4
5.1000E-5,1.9500E-4,3.6502E-4
5.2000E-5,1.9500E-4,3.6443E-4
5.3000E-5,1.9500E-4,3.6384E-4
5.4000E-5,1.9500E-4,3.6324E-4
5.5000E-5,1.9500E-4,3.6264E-4
5.6000E-5,1.9500E-4,3.6202E-4
5.7000E-5,1.9500E-4,3.6140E-4
5.8000E-5,1.9500E-4,3.6077E-4
5.9000E-5,1.9500E-4,3.6013E-4
6.0000E-5,1.9500E-4,3.5948E-4
6.1000E-5,1.9500E-4,3.5883E-4
6.2000E-5,1.9500E-4,3.5817E-4
6.3000E-5,1.9500E-4,3.5750E-4
6.4000E-5,1.9500E-4,3.5682E-4
6.5000E-5,1.9500E-4,3.5613E-4
6.6000E-5,1.9500E-4,3.5544E-4
6.7000E-5,1.9500E-4,3.5474E-4
6.8000E-5,1.9500E-4,3.5403E-4
6.9000E-5,1.9500E-4,3.5331E-4
7.0000E-5,1.9500E-4,3.5259E-4
7.1000E-5,1.9500E-4,3.5186E-4
7.2000E-5,1.9500E-4,3.5113E-4
7.3000E-5,1.9500E-4,3.5039E-4
7.4000E-5,1.9500E-4,3.4964E-4
7.5000E-5,1.9500E-4,3.4888E-4
7.6000E-5,1.9500E-4,3.4813E-4
7.7000E-5,1.9500E-4,3.4736E-4
7.8000E-5,1.9500E-4,3.4659E-4
7.9000E-5,1.9500E-4,3.4581E-4
8.0000E-5,1.9500E-4,3.4503E-4
8.1000E-5,1.9500E-4,3.4424E-4
8.2000E-5,1.9500E-4,3.4345E-4
8.3000E-5,1.9500E-4,3.4265E-4
8.4000E-5,1.9500E-4,3.4185E-4
8.5000E-5,1.9500E-4,3.4104E-4
8.6000E-5,1.9500E-4,3.4022E-4
8.7000E-5,1.9500E-4,3.3940E-4
8.8000E-5,1.9500E-4,3.3858E-4
8.9000E-5,1.9500E-4,3.3774E-4
9.0000E-5,1.9500E-4,3.3691E-4
9.1000E-5,1.9500E-4,3.3607E-4
9.2000E-5,1.9500E-4,3.3522E-4
9.3000E-5,1.9500E-4,3.3438E-4
9.4000E-5,1.9500E-4,3.3353E-4
9.5000E-5,1.9500E-4,3.3267E-4
9.6000E-5,1.9500E-4,3.3182E-4
9.7000E-5,1.9500E-4,3.3096E-4
9.8000E-5,1.9500E-4,3.3010E-4
9.9000E-5,1.9500E-4,3.2923E-4
1.0000E-4,1.9500E-4,3.2836E-4
1.0100E-4,1.9500E-4,3.2749E-4
1.0200E-4,1.9500E-4,3.2662E-4
1.0300E-4,1.9500E-4,3.2574E-4
1.0400E-4,1.9500E-4,3.2486E-4
1.0500E-4,1.9500E-4,3.2397E-4
1.0600E-4,1.9500E-4,3.2309E-4
1.0700E-4,1.9500E-4,3.2220E-4
1.0800E-4,1.9500E-4,3.2131E-4
1.0900E-4,1.9500E-4,3.2042E-4
1.1000E-4,1.9500E-4,3.1953E-4
1.1100E-4,1.9500E-4,3.1863E-4
1.1200E-4,1.9500E-4,3.1774E-4
1.1300E-4,1.9500E-4,3.1684E-4
1.1400E-4,1.9500E-4,3.1594E-4
1.1500E-4,1.9500E-4,3.1503E-4
1.1600E-4,1.9500E-4,3.1413E-4
1.1700E-4,1.9500E-4,3.1322E-4
1.1800E-4,1.9500E-4,3.1231E-4
1.1900E-4,1.9500E-4,3.1140E-4
1.2000E-4,1.9500E-4,3.1049E-4
1.2100E-4,1.9500E-4,3.0958E-4
1.2200E-4,1.9500E-4,3.0867E-4
1.2300E-4,1.9500E-4,3.0775E-4
1.2400E-4,1.9500E-4,3.0684E-4
1.2500E-4,1.9500E-4,3.0593E-4
1.2600E-4,1.9500E-4,3.0501E-4
1.2700E-4,1.9500E-4,3.0410E-4
1.2800E-4,1.9500E-4,3.0318E-4
1.2900E-4,1.9500E-4,3.0227E-4
1.3000E-4,1.9500E-4,3.0135E-4
1.3100E-4,1.9500E-4,3.0043E-4
1.3200E-4,1.9500E-4,2.9951E-4
1.3300E-4,1.9500E-4,2.9860E-4
1.3400E-4,1.9500E-4,2.9768E-4
1.3500E-4,1.9500E-4,2.9676E-4
1.3600E-4,1.9500E-4,2.9585E-4
1.3700E-4,1.9500E-4,2.9493E-4
1.3800E-4,1.9500E-4,2.9402E-4
1.3900E-4,1.9500E-4,2.9310E-4
1.4000E-4,1.9500E-4,2.9219E-4
1.4100E-4,1.9500E-4,2.9127E-4
1.4200E-4,1.9500E-4,2.9036E-4
1.4300E-4,1.9500E-4,2.8945E-4
1.4400E-4,1.9500E-4,2.8853E-4
1.4500E-4,1.9500E-4,2.8762E-4
1.4600E-4,1.9500E-4,2.8671E-4
1.4700E-4,1.9500E-4,2.8580E-4
1.4800E-4,1.9500E-4,2.8489E-4
1.4900E-4,1.9500E-4,2.8399E-4
1.5000E-4,1.9500E-4,2.8308E-4
1.5100E-4,1.9500E-4,2.8217E-4
1.5200E-4,1.9500E-4,2.8127E-4
1.5300E-4,1.9500E-4,2.8036E-4
1.5400E-4,1.9500E-4,2.7946E-4
1.5500E-4,1.9500E-4,2.7855E-4
1.5600E-4,1.9500E-4,2.7765E-4
1.5700E-4,1.9500E-4,2.7676E-4
1.5800E-4,1.9500E-4,2.7586E-4
1.5900E-4,1.9500E-4,2.7496E-4
1.6000E-4,1.9500E-4,2.7407E-4
1.6100E-4,1.9500E-4,2.7318E-4
1.6200E-4,1.9500E-4,2.7229E-4
1.6300E-4,1.9500E-4,2.7140E-4
1.6400E-4,1.9500E-4,2.7052E-4
1.6500E-4,1.9500E-4,2.6963E-4
1.6600E-4,1.9500E-4,2.6875E-4
1.6700E-4,1.9500E-4,2.6787E-4
1.6800E-4,1.9500E-4,2.6699E-4
1.6900E-4,1.9500E-4,2.6611E-4
1.7000E-4,1.9500E-4,2.6523E-4
1.7100E-4,1.9500E-4,2.6436E-4
1.7200E-4,1.9500E-4,2.6349E-4
1.7300E-4,1.9500E-4,2.6262E-4
1.7400E-4,1.9500E-4,2.6175E-4
1.7500E-4,1.9500E-4,2.6089E-4
1.7600E-4,1.9500E-4,2.6002E-4
1.7700E-4,1.9500E-4,2.5916E-4
1.7800E-4,1.9500E-4,2.5830E-4
1.7900E-4,1.9500E-4,2.5744E-4
1.8000E-4,1.9500E-4,2.5658E-4
1.8100E-4,1.9500E-4,2.5573E-4
1.8200E-4,1.9500E-4,2.5487E-4
1.8300E-4,1.9500E-4,2.5402E-4
1.8400E-4,1.9500E-4,2.5318E-4
1.8500E-4,1.9500E-4,2.5233E-4
1.8600E-4,1.9500E-4,2.5149E-4
1.8700E-4,1.9500E-4,2.5066E-4
1.8800E-4,1.9500E-4,2.4982E-4
1.8900E-4,1.9500E-4,2.4899E-4
1.9000E-4,1.9500E-4,2.4816E-4
1.9100E-4,1.9500E-4,2.4734E-4
1.9200E-4,1.9500E-4,2.4651E-4
1.9300E-4,1.9500E-4,2.4569E-4
1.9400E-4,1.9500E-4,2.4487E-4
1.9500E-4,1.9500E-4,2.4405E-4
1.9600E-4,1.9500E-4,2.4323E-4
1.9700E-4,1.9500E-4,2.4242E-4
1.9800E-4,1.9500E-4,2.4161E-4
1.9900E-4,1.9500E-4,2.4080E-4
2.0000E-4,1.9500E-4,2.3999E-4
0.0000,1.9600E-4,3.7821E-4
1.0000E-6,1.9600E-4,3.7821E-4
2.0000E-6,1.9600E-4,3.7820E-4
3.0000E-6,1.9600E-4,3.7817E-4
4.0000E-6,1.9600E-4,3.7813E-4
5.0000E-6,1.9600E-4,3.7807E-4
6.0000E-6,1.9600E-4,3.7800E-4
7.0000E-6,1.9600E-4,3.7792E-4
8.0000E-6,1.9600E-4,3.7783E-4
9.0000E-6,1.9600E-4,3.7772E-4
1.0000E-5,1.9600E-4,3.7761E-4
1.1000E-5,1.9600E-4,3.7748E-4
1.2000E-5,1.9600E-4,3.7734E-4
1.3000E-5,1.9600E-4,3.7719E-4
1.4000E-5,1.9600E-4,3.7702E-4
1.5000E-5,1.9600E-4,3.7685E-4
1.6000E-5,1.9600E-4,3.7666E-4
1.7000E-5,1.9600E-4,3.7645E-4
1.8000E-5,1.9600E-4,3.7624E-4
1.9000E-5,1.9600E-4,3.7601E-4
2.0000E-5,1.9600E-4,3.7578E-4
2.1000E-5,1.9600E-4,3.7553E-4
2.2000E-5,1.9600E-4,3.7527E-4
2.3000E-5,1.9600E-4,3.7500E-4
2.4000E-5,1.9600E-4,3.7471E-4
2.5000E-5,1.9600E-4,3.7442E-4
2.6000E-5,1.9600E-4,3.7411E-4
2.7000E-5,1.9600E-4,3.7379E-4
2.8000E-5,1.9600E-4,3.7346E-4
2.9000E-5,1.9600E-4,3.7312E-4
3.0000E-5,1.9600E-4,3.7276E-4
3.1000E-5,1.9600E-4,3.7240E-4
3.2000E-5,1.9600E-4,3.7202E-4
3.3000E-5,1.9600E-4,3.7164E-4
3.4000E-5,1.9600E-4,3.7124E-4
3.5000E-5,1.9600E-4,3.7084E-4
3.6000E-5,1.9600E-4,3.7042E-4
3.7000E-5,1.9600E-4,3.6999E-4
3.8000E-5,1.9600E-4,3.6956E-4
3.9000E-5,1.9600E-4,3.6911E-4
4.0000E-5,1.9600E-4,3.6866E-4
4.1000E-5,1.9600E-4,3.6819E-4
4.2000E-5,1.9600E-4,3.6771E-4
4.3000E-5,1.9600E-4,3.6722E-4
4.4000E-5,1.9600E-4,3.6673E-4
4.5000E-5,1.9600E-4,3.6622E-4
4.6000E-5,1.9600E-4,3.6570E-4
4.7000E-5,1.9600E-4,3.6518E-4
4.8000E-5,1.9600E-4,3.6464E-4
4.9000E-5,1.9600E-4,3.6409E-4
5.0000E-5,1.9600E-4,3.6354E-4
5.1000E-5,1.9600E-4,3.6297E-4
5.2000E-5,1.9600E-4,3.6239E-4
5.3000E-5,1.9600E-4,3.6181E-4
5.4000E-5,1.9600E-4,3.6122E-4
5.5000E-5,1.9600E-4,3.6063E-4
5.6000E-5,1.9600E-4,3.6002E-4
5.7000E-5,1.9600E-4,3.5941E-4
5.8000E-5,1.9600E-4,3.5879E-4
5.9000E-5,1.9600E-4,3.5816E-4
6.0000E-5,1.9600E-4,3.5752E-4
6.1000E-5,1.9600E-4,3.5688E-4
6.2000E-5,1.9600E-4,3.5623E-4
6.3000E-5,1.9600E-4,3.5557E-4
6.4000E-5,1.9600E-4,3.5490E-4
6.5000E-5,1.9600E-4,3.5422E-4
6.6000E-5,1.9600E-4,3.5354E-4
6.7000E-5,1.9600E-4,3.5284E-4
6.8000E-5,1.9600E-4,3.5214E-4
6.9000E-5,1.9600E-4,3.5143E-4
7.0000E-5,1.9600E-4,3.5072E-4
7.1000E-5,1.9600E-4,3.5000E-4
7.2000E-5,1.9600E-4,3.4929E-4
7.3000E-5,1.9600E-4,3.4856E-4
7.4000E-5,1.9600E-4,3.4782E-4
7.5000E-5,1.9600E-4,3.4707E-4
7.6000E-5,1.9600E-4,3.4632E-4
7.7000E-5,1.9600E-4,3.4557E-4
7.8000E-5,1.9600E-4,3.4481E-4
7.9000E-5,1.9600E-4,3.4404E-4
8.0000E-5,1.9600E-4,3.4327E-4
8.1000E-5,1.9600E-4,3.4249E-4
8.2000E-5,1.9600E-4,3.4171E-4
8.3000E-5,1.9600E-4,3.4092E-4
8.4000E-5,1.9600E-4,3.4012E-4
